year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,12,PT,Piedmont Airlines,ALB,"Albany, NY: Albany International",157.0,55.0,10.67,2.85,12.78,0.0,28.7,1.0,3.0,6708.0,1084.0,721.0,648.0,0.0,4255.0
2024,12,PT,Piedmont Airlines,ART,"Watertown, NY: Watertown International",57.0,9.0,2.38,1.99,0.09,0.0,4.54,4.0,2.0,2303.0,153.0,1239.0,28.0,0.0,883.0
2024,12,PT,Piedmont Airlines,AVL,"Asheville, NC: Asheville Regional",68.0,10.0,2.12,2.01,3.67,0.0,2.2,0.0,0.0,476.0,73.0,136.0,108.0,0.0,159.0
2024,12,PT,Piedmont Airlines,BDL,"Hartford, CT: Bradley International",60.0,9.0,2.09,0.81,1.34,0.0,4.77,0.0,1.0,665.0,123.0,147.0,69.0,0.0,326.0
2024,12,PT,Piedmont Airlines,BGR,"Bangor, ME: Bangor International",85.0,15.0,1.91,0.69,1.25,0.0,11.16,0.0,1.0,1749.0,599.0,50.0,59.0,0.0,1041.0
2024,12,PT,Piedmont Airlines,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",54.0,15.0,0.77,3.22,0.58,0.0,10.43,2.0,0.0,3064.0,33.0,1770.0,38.0,0.0,1223.0
2024,12,PT,Piedmont Airlines,BNA,"Nashville, TN: Nashville International",21.0,5.0,0.2,0.0,1.1,0.0,3.7,1.0,0.0,307.0,3.0,0.0,33.0,0.0,271.0
2024,12,PT,Piedmont Airlines,BOS,"Boston, MA: Logan International",112.0,24.0,5.23,0.0,11.05,0.0,7.72,2.0,1.0,1343.0,280.0,0.0,452.0,0.0,611.0
2024,12,PT,Piedmont Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",86.0,17.0,4.83,1.13,2.95,0.0,8.08,0.0,1.0,1888.0,483.0,155.0,136.0,0.0,1114.0
2024,12,PT,Piedmont Airlines,CAE,"Columbia, SC: Columbia Metropolitan",111.0,18.0,4.17,1.22,2.91,0.0,9.7,1.0,0.0,1183.0,397.0,44.0,58.0,0.0,684.0
2024,12,PT,Piedmont Airlines,CHA,"Chattanooga, TN: Lovell Field",154.0,30.0,5.98,1.93,10.12,0.0,11.97,0.0,0.0,1509.0,179.0,112.0,311.0,0.0,907.0
2024,12,PT,Piedmont Airlines,CHO,"Charlottesville, VA: Charlottesville Albemarle",200.0,35.0,7.52,4.8,2.2,0.0,20.49,1.0,2.0,2558.0,366.0,537.0,64.0,0.0,1591.0
2024,12,PT,Piedmont Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",116.0,30.0,5.59,2.25,7.17,0.0,14.99,1.0,0.0,2568.0,689.0,278.0,351.0,0.0,1250.0
2024,12,PT,Piedmont Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",3158.0,680.0,137.38,31.6,171.37,2.44,337.21,23.0,7.0,54069.0,15810.0,4743.0,5368.0,133.0,28015.0
2024,12,PT,Piedmont Airlines,CMH,"Columbus, OH: John Glenn Columbus International",38.0,5.0,0.16,0.0,0.21,0.0,4.64,0.0,0.0,581.0,47.0,0.0,8.0,0.0,526.0
2024,12,PT,Piedmont Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",17.0,5.0,1.76,0.53,2.56,0.0,0.15,0.0,0.0,260.0,79.0,60.0,104.0,0.0,17.0
2024,12,PT,Piedmont Airlines,DSM,"Des Moines, IA: Des Moines International",10.0,3.0,0.01,0.0,0.09,0.0,2.9,0.0,0.0,799.0,2.0,0.0,26.0,0.0,771.0
2024,12,PT,Piedmont Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",31.0,5.0,0.65,0.0,2.37,0.0,1.98,0.0,0.0,233.0,70.0,0.0,80.0,0.0,83.0
2024,12,PT,Piedmont Airlines,ERI,"Erie, PA: Erie International/Tom Ridge Field",91.0,22.0,3.22,5.63,5.09,0.0,8.06,5.0,2.0,2114.0,244.0,1099.0,218.0,0.0,553.0
2024,12,PT,Piedmont Airlines,EVV,"Evansville, IN: Evansville Regional",85.0,16.0,2.7,1.09,1.65,0.0,10.56,0.0,0.0,977.0,102.0,156.0,38.0,0.0,681.0
2024,12,PT,Piedmont Airlines,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",149.0,29.0,7.98,2.06,6.02,0.0,12.95,3.0,3.0,1619.0,397.0,129.0,210.0,0.0,883.0
2024,12,PT,Piedmont Airlines,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",150.0,30.0,5.82,4.74,4.72,0.0,14.72,0.0,0.0,1544.0,372.0,341.0,114.0,0.0,717.0
2024,12,PT,Piedmont Airlines,FLO,"Florence, SC: Florence Regional",85.0,12.0,3.06,0.78,1.44,0.0,6.72,2.0,0.0,1668.0,221.0,197.0,50.0,0.0,1200.0
2024,12,PT,Piedmont Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",20.0,7.0,1.85,0.15,0.52,0.0,4.49,0.0,0.0,747.0,338.0,5.0,64.0,0.0,340.0
2024,12,PT,Piedmont Airlines,FWA,"Fort Wayne, IN: Fort Wayne International",72.0,22.0,5.25,1.02,7.34,0.0,8.39,0.0,0.0,4659.0,1657.0,698.0,551.0,0.0,1753.0
2024,12,PT,Piedmont Airlines,GNV,"Gainesville, FL: Gainesville Regional",111.0,20.0,2.86,0.97,4.43,0.0,11.73,0.0,1.0,1445.0,187.0,184.0,168.0,0.0,906.0
2024,12,PT,Piedmont Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",42.0,6.0,1.03,0.61,1.09,0.0,3.27,0.0,0.0,758.0,202.0,39.0,81.0,0.0,436.0
2024,12,PT,Piedmont Airlines,GSO,"Greensboro/High Point, NC: Piedmont Triad International",144.0,27.0,3.78,1.69,7.39,0.0,14.13,0.0,0.0,1537.0,171.0,142.0,251.0,0.0,973.0
2024,12,PT,Piedmont Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",66.0,13.0,2.35,0.39,2.6,0.0,7.66,0.0,1.0,1254.0,363.0,26.0,106.0,0.0,759.0
2024,12,PT,Piedmont Airlines,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",171.0,46.0,10.85,3.89,9.55,0.0,21.71,0.0,0.0,4628.0,992.0,372.0,459.0,0.0,2805.0
2024,12,PT,Piedmont Airlines,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",93.0,13.0,3.87,2.07,4.05,0.0,3.01,0.0,1.0,740.0,218.0,163.0,121.0,0.0,238.0
2024,12,PT,Piedmont Airlines,ILM,"Wilmington, NC: Wilmington International",75.0,19.0,3.76,0.57,4.9,0.0,9.77,0.0,0.0,1657.0,260.0,22.0,332.0,0.0,1043.0
2024,12,PT,Piedmont Airlines,IND,"Indianapolis, IN: Indianapolis International",11.0,3.0,0.0,0.01,0.33,0.0,2.66,0.0,0.0,340.0,0.0,1.0,35.0,0.0,304.0
2024,12,PT,Piedmont Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",57.0,12.0,2.4,1.24,3.95,0.0,4.41,0.0,1.0,562.0,111.0,45.0,142.0,0.0,264.0
2024,12,PT,Piedmont Airlines,LEX,"Lexington, KY: Blue Grass",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0
2024,12,PT,Piedmont Airlines,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",166.0,22.0,5.13,3.48,3.68,0.0,9.71,4.0,1.0,1195.0,284.0,180.0,134.0,0.0,597.0
2024,12,PT,Piedmont Airlines,MCI,"Kansas City, MO: Kansas City International",11.0,3.0,1.33,0.0,0.22,0.0,1.44,1.0,0.0,356.0,126.0,0.0,17.0,0.0,213.0
2024,12,PT,Piedmont Airlines,MDT,"Harrisburg, PA: Harrisburg International",329.0,87.0,15.87,3.88,22.71,0.0,44.55,2.0,1.0,7699.0,1326.0,321.0,895.0,0.0,5157.0
2024,12,PT,Piedmont Airlines,MGM,"Montgomery, AL: Montgomery Regional",62.0,9.0,3.46,0.01,0.21,1.0,4.32,0.0,0.0,1132.0,746.0,1.0,11.0,44.0,330.0
2024,12,PT,Piedmont Airlines,MHT,"Manchester, NH: Manchester Boston Regional",83.0,11.0,1.11,0.77,3.05,0.0,6.07,0.0,1.0,904.0,94.0,121.0,169.0,0.0,520.0
2024,12,PT,Piedmont Airlines,MKE,"Milwaukee, WI: General Mitchell International",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,PT,Piedmont Airlines,MOB,"Mobile, AL: Mobile Regional",91.0,26.0,5.52,0.47,9.11,0.0,10.9,0.0,0.0,1943.0,200.0,64.0,257.0,0.0,1422.0
2024,12,PT,Piedmont Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",90.0,23.0,5.57,0.06,4.16,0.0,13.21,1.0,0.0,2133.0,756.0,3.0,235.0,0.0,1139.0
2024,12,PT,Piedmont Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",52.0,11.0,2.7,0.13,2.79,0.0,5.37,0.0,0.0,1128.0,139.0,10.0,227.0,0.0,752.0
2024,12,PT,Piedmont Airlines,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",118.0,24.0,8.2,1.1,4.07,0.0,10.63,0.0,2.0,1116.0,468.0,33.0,99.0,0.0,516.0
2024,12,PT,Piedmont Airlines,ORD,"Chicago, IL: Chicago O'Hare International",594.0,206.0,40.8,16.39,56.36,0.0,92.45,11.0,3.0,27839.0,4449.0,5544.0,2949.0,0.0,14897.0
2024,12,PT,Piedmont Airlines,ORF,"Norfolk, VA: Norfolk International",61.0,15.0,3.15,0.0,6.45,0.0,5.4,0.0,0.0,949.0,172.0,0.0,399.0,0.0,378.0
2024,12,PT,Piedmont Airlines,PGV,"Greenville, NC: Pitt Greenville",91.0,11.0,1.69,4.32,1.34,0.0,3.65,0.0,1.0,1333.0,77.0,912.0,69.0,0.0,275.0
2024,12,PT,Piedmont Airlines,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",151.0,26.0,6.62,0.69,5.04,0.05,13.6,0.0,1.0,1353.0,352.0,43.0,196.0,2.0,760.0
2024,12,PT,Piedmont Airlines,PHL,"Philadelphia, PA: Philadelphia International",1764.0,479.0,97.01,20.26,143.84,0.0,217.88,7.0,1.0,46660.0,11059.0,2806.0,5799.0,0.0,26996.0
2024,12,PT,Piedmont Airlines,PIA,"Peoria, IL: General Downing - Peoria International",24.0,6.0,1.36,0.0,0.23,0.0,4.41,1.0,0.0,1329.0,136.0,0.0,23.0,0.0,1170.0
2024,12,PT,Piedmont Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",56.0,17.0,5.4,0.0,5.54,0.0,6.06,0.0,2.0,1153.0,320.0,0.0,255.0,0.0,578.0
2024,12,PT,Piedmont Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",61.0,12.0,2.22,0.4,1.42,0.0,7.96,0.0,0.0,786.0,119.0,77.0,92.0,0.0,498.0
2024,12,PT,Piedmont Airlines,RIC,"Richmond, VA: Richmond International",128.0,40.0,9.85,0.32,6.76,0.0,23.06,0.0,1.0,4609.0,495.0,57.0,514.0,0.0,3543.0
2024,12,PT,Piedmont Airlines,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",203.0,65.0,13.2,7.29,17.45,0.0,27.05,3.0,4.0,7421.0,660.0,2115.0,786.0,0.0,3860.0
2024,12,PT,Piedmont Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",133.0,30.0,6.12,0.47,8.58,0.0,14.84,0.0,0.0,2646.0,359.0,82.0,353.0,0.0,1852.0
2024,12,PT,Piedmont Airlines,RST,"Rochester, MN: Rochester International",30.0,7.0,1.23,0.44,0.07,0.0,5.26,0.0,0.0,1509.0,53.0,73.0,15.0,0.0,1368.0
2024,12,PT,Piedmont Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0
2024,12,PT,Piedmont Airlines,SBY,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",184.0,39.0,6.05,3.07,4.99,0.0,24.9,0.0,3.0,2414.0,436.0,135.0,265.0,0.0,1578.0
2024,12,PT,Piedmont Airlines,SCE,"State College, PA: University Park",64.0,11.0,2.01,1.81,2.76,0.0,4.43,0.0,4.0,1319.0,85.0,769.0,110.0,0.0,355.0
2024,12,PT,Piedmont Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",60.0,8.0,2.02,0.66,2.56,0.0,2.76,0.0,0.0,364.0,117.0,63.0,106.0,0.0,78.0
2024,12,PT,Piedmont Airlines,STL,"St. Louis, MO: St Louis Lambert International",9.0,4.0,1.0,0.1,1.25,0.0,1.65,0.0,0.0,432.0,212.0,17.0,36.0,0.0,167.0
2024,12,PT,Piedmont Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",110.0,26.0,4.01,0.24,5.21,0.0,16.54,1.0,0.0,2531.0,386.0,56.0,193.0,0.0,1896.0
2024,12,PT,Piedmont Airlines,TLH,"Tallahassee, FL: Tallahassee International",104.0,25.0,3.65,0.79,4.97,0.0,15.59,0.0,0.0,1543.0,394.0,57.0,147.0,0.0,945.0
2024,12,PT,Piedmont Airlines,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",162.0,35.0,6.61,1.54,6.72,0.0,20.12,1.0,1.0,3205.0,348.0,124.0,173.0,0.0,2560.0
2024,12,PT,Piedmont Airlines,TVC,"Traverse City, MI: Cherry Capital",26.0,6.0,1.0,0.0,2.02,0.0,2.98,3.0,0.0,663.0,302.0,0.0,157.0,0.0,204.0
2024,12,PT,Piedmont Airlines,TYS,"Knoxville, TN: McGhee Tyson",127.0,26.0,9.5,0.26,7.34,0.0,8.9,0.0,0.0,2319.0,1148.0,33.0,507.0,0.0,631.0
2024,12,QX,Horizon Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31.0,2.0,0.0,0.0,0.08,0.0,1.92,0.0,0.0,53.0,0.0,0.0,3.0,0.0,50.0
2024,12,QX,Horizon Air,AKN,"King Salmon, AK: King Salmon Airport",30.0,3.0,0.0,0.0,1.61,0.0,1.39,2.0,1.0,95.0,0.0,0.0,57.0,0.0,38.0
2024,12,QX,Horizon Air,ALW,"Walla Walla, WA: Walla Walla Regional",60.0,7.0,1.23,0.0,1.77,0.0,4.0,7.0,0.0,324.0,44.0,0.0,61.0,0.0,219.0
2024,12,QX,Horizon Air,ANC,"Anchorage, AK: Ted Stevens Anchorage International",342.0,45.0,8.88,0.24,10.49,0.0,25.39,9.0,0.0,2102.0,275.0,5.0,328.0,0.0,1494.0
2024,12,QX,Horizon Air,BET,"Bethel, AK: Bethel Airport",13.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0
2024,12,QX,Horizon Air,BIL,"Billings, MT: Billings Logan International",93.0,14.0,8.41,1.0,1.91,0.0,2.68,0.0,0.0,732.0,389.0,48.0,112.0,0.0,183.0
2024,12,QX,Horizon Air,BOI,"Boise, ID: Boise Air Terminal",425.0,50.0,11.3,1.57,12.11,0.0,25.02,2.0,3.0,2818.0,690.0,98.0,446.0,0.0,1584.0
2024,12,QX,Horizon Air,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,QX,Horizon Air,BUR,"Burbank, CA: Bob Hope",20.0,3.0,2.0,0.0,0.46,0.0,0.54,0.0,0.0,94.0,70.0,0.0,11.0,0.0,13.0
2024,12,QX,Horizon Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",106.0,14.0,5.28,0.0,3.24,0.0,5.47,0.0,1.0,975.0,251.0,0.0,138.0,0.0,586.0
2024,12,QX,Horizon Air,DLG,"Dillingham, AK: Dillingham Airport",30.0,2.0,0.19,0.0,1.0,0.0,0.81,1.0,0.0,71.0,7.0,0.0,35.0,0.0,29.0
2024,12,QX,Horizon Air,EAT,"Wenatchee, WA: Pangborn Memorial",62.0,11.0,1.0,1.0,2.32,0.0,6.68,2.0,1.0,359.0,24.0,44.0,57.0,0.0,234.0
2024,12,QX,Horizon Air,ELP,"El Paso, TX: El Paso International",31.0,6.0,3.6,0.0,0.92,0.0,1.48,0.0,0.0,203.0,88.0,0.0,19.0,0.0,96.0
2024,12,QX,Horizon Air,EUG,"Eugene, OR: Mahlon Sweet Field",86.0,15.0,4.14,0.83,3.75,0.94,5.34,0.0,0.0,782.0,208.0,15.0,77.0,16.0,466.0
2024,12,QX,Horizon Air,FAI,"Fairbanks, AK: Fairbanks International",175.0,22.0,8.08,1.08,3.44,0.0,9.4,0.0,1.0,912.0,392.0,39.0,103.0,0.0,378.0
2024,12,QX,Horizon Air,FAT,"Fresno, CA: Fresno Yosemite International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,QX,Horizon Air,FCA,"Kalispell, MT: Glacier Park International",76.0,16.0,4.47,0.61,3.38,0.0,7.54,1.0,0.0,729.0,282.0,11.0,87.0,0.0,349.0
2024,12,QX,Horizon Air,GEG,"Spokane, WA: Spokane International",272.0,37.0,14.37,2.0,7.21,0.0,13.43,1.0,0.0,1336.0,561.0,81.0,190.0,0.0,504.0
2024,12,QX,Horizon Air,GTF,"Great Falls, MT: Great Falls International",31.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,86.0,39.0,0.0,15.0,0.0,32.0
2024,12,QX,Horizon Air,HDN,"Hayden, CO: Yampa Valley",5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
2024,12,QX,Horizon Air,HLN,"Helena, MT: Helena Regional",30.0,1.0,0.0,0.37,0.0,0.0,0.63,0.0,0.0,166.0,0.0,61.0,0.0,0.0,105.0
2024,12,QX,Horizon Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",26.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,184.0,124.0,0.0,60.0,0.0,0.0
2024,12,QX,Horizon Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",54.0,9.0,3.05,1.0,1.78,0.02,3.15,0.0,0.0,442.0,160.0,28.0,64.0,2.0,188.0
2024,12,QX,Horizon Air,LAS,"Las Vegas, NV: Harry Reid International",183.0,31.0,7.05,1.41,11.88,0.0,10.66,0.0,0.0,1789.0,347.0,31.0,371.0,0.0,1040.0
2024,12,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",294.0,41.0,12.86,0.18,12.94,0.0,15.03,6.0,0.0,2733.0,1144.0,4.0,397.0,0.0,1188.0
2024,12,QX,Horizon Air,MCI,"Kansas City, MO: Kansas City International",31.0,2.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,38.0,11.0,0.0,27.0,0.0,0.0
2024,12,QX,Horizon Air,MFR,"Medford, OR: Rogue Valley International - Medford",201.0,30.0,13.3,2.76,5.05,1.0,7.89,6.0,4.0,974.0,406.0,175.0,143.0,18.0,232.0
2024,12,QX,Horizon Air,MRY,"Monterey, CA: Monterey Regional",22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0
2024,12,QX,Horizon Air,MSO,"Missoula, MT: Missoula Montana",97.0,10.0,6.06,0.0,1.27,0.0,2.67,3.0,0.0,524.0,253.0,0.0,49.0,0.0,222.0
2024,12,QX,Horizon Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",31.0,3.0,1.0,0.0,0.06,0.0,1.94,0.0,0.0,69.0,18.0,0.0,1.0,0.0,50.0
2024,12,QX,Horizon Air,OAK,"Oakland, CA: Metro Oakland International",81.0,14.0,4.72,0.63,5.73,0.0,2.93,1.0,1.0,394.0,114.0,32.0,148.0,0.0,100.0
2024,12,QX,Horizon Air,OME,"Nome, AK: Nome Airport",29.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,101.0,101.0,0.0,0.0,0.0,0.0
2024,12,QX,Horizon Air,ONT,"Ontario, CA: Ontario International",50.0,9.0,2.52,1.0,3.11,0.0,2.37,1.0,0.0,420.0,86.0,47.0,109.0,0.0,178.0
2024,12,QX,Horizon Air,OTZ,"Kotzebue, AK: Ralph Wien Memorial",29.0,6.0,1.06,0.0,1.53,0.0,3.41,1.0,0.0,278.0,68.0,0.0,42.0,0.0,168.0
2024,12,QX,Horizon Air,PAE,"Everett, WA: Snohomish County",169.0,37.0,4.35,1.83,11.34,0.0,19.47,3.0,5.0,2188.0,299.0,159.0,298.0,0.0,1432.0
2024,12,QX,Horizon Air,PDX,"Portland, OR: Portland International",1051.0,141.0,37.34,3.01,28.78,1.0,70.87,10.0,1.0,5628.0,1999.0,227.0,786.0,33.0,2583.0
2024,12,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",45.0,3.0,0.0,0.0,1.55,0.0,1.45,0.0,0.0,125.0,0.0,0.0,54.0,0.0,71.0
2024,12,QX,Horizon Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",41.0,3.0,0.44,1.0,0.22,0.0,1.34,1.0,0.0,97.0,8.0,42.0,7.0,0.0,40.0
2024,12,QX,Horizon Air,PSP,"Palm Springs, CA: Palm Springs International",35.0,4.0,2.32,0.0,0.0,0.0,1.68,0.0,0.0,376.0,181.0,0.0,0.0,0.0,195.0
2024,12,QX,Horizon Air,PUW,"Pullman, WA: Pullman Moscow Regional",115.0,15.0,7.3,0.0,3.22,0.75,3.73,5.0,2.0,632.0,337.0,0.0,114.0,18.0,163.0
2024,12,QX,Horizon Air,RDM,"Bend/Redmond, OR: Roberts Field",179.0,12.0,4.35,1.0,0.85,1.0,4.8,16.0,6.0,492.0,130.0,52.0,28.0,19.0,263.0
2024,12,QX,Horizon Air,RNO,"Reno, NV: Reno/Tahoe International",111.0,16.0,4.55,3.46,3.05,0.0,4.95,0.0,0.0,868.0,236.0,234.0,119.0,0.0,279.0
2024,12,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",58.0,21.0,3.87,0.63,10.23,0.0,6.28,1.0,0.0,1276.0,255.0,24.0,597.0,0.0,400.0
2024,12,QX,Horizon Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",44.0,5.0,1.13,1.36,2.51,0.0,0.0,0.0,1.0,111.0,23.0,34.0,54.0,0.0,0.0
2024,12,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",1788.0,312.0,61.5,5.79,118.03,0.67,126.01,47.0,1.0,15378.0,3972.0,474.0,3698.0,21.0,7213.0
2024,12,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",150.0,34.0,6.16,0.17,18.62,0.0,9.05,5.0,0.0,1737.0,398.0,11.0,923.0,0.0,405.0
2024,12,QX,Horizon Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",157.0,12.0,3.91,0.1,1.56,0.0,6.43,1.0,0.0,442.0,197.0,4.0,45.0,0.0,196.0
2024,12,QX,Horizon Air,SLC,"Salt Lake City, UT: Salt Lake City International",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,QX,Horizon Air,SMF,"Sacramento, CA: Sacramento International",144.0,20.0,11.33,1.44,2.94,0.0,4.28,3.0,0.0,717.0,363.0,75.0,91.0,0.0,188.0
2024,12,QX,Horizon Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",58.0,13.0,4.04,0.93,4.44,0.0,3.58,0.0,1.0,665.0,125.0,125.0,179.0,0.0,236.0
2024,12,QX,Horizon Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",58.0,4.0,0.44,0.96,2.08,0.0,0.53,0.0,2.0,108.0,14.0,22.0,55.0,0.0,17.0
2024,12,QX,Horizon Air,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",24.0,6.0,4.44,1.0,0.56,0.0,0.0,0.0,0.0,190.0,141.0,32.0,17.0,0.0,0.0
2024,12,QX,Horizon Air,YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",61.0,14.0,1.4,2.86,1.17,0.86,7.71,4.0,0.0,634.0,48.0,230.0,38.0,18.0,300.0
2024,12,UA,United Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",107.0,20.0,11.17,0.0,2.25,0.0,6.59,1.0,0.0,1502.0,737.0,0.0,79.0,0.0,686.0
2024,12,UA,United Air Lines Network,ALB,"Albany, NY: Albany International",31.0,12.0,3.39,1.0,3.7,0.0,3.91,0.0,0.0,491.0,94.0,100.0,160.0,0.0,137.0
2024,12,UA,United Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",45.0,3.0,1.47,0.0,0.46,0.0,1.07,0.0,0.0,228.0,50.0,0.0,75.0,0.0,103.0
2024,12,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",531.0,104.0,36.79,1.87,32.29,0.0,33.04,4.0,1.0,5019.0,1635.0,219.0,1216.0,0.0,1949.0
2024,12,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",723.0,143.0,50.52,3.85,39.02,0.0,49.6,2.0,0.0,9271.0,3312.0,376.0,1307.0,0.0,4276.0
2024,12,UA,United Air Lines Network,BDL,"Hartford, CT: Bradley International",172.0,24.0,8.03,0.41,8.95,0.0,6.6,0.0,0.0,1248.0,489.0,7.0,254.0,0.0,498.0
2024,12,UA,United Air Lines Network,BIL,"Billings, MT: Billings Logan International",62.0,9.0,3.0,0.0,0.18,0.0,5.82,0.0,0.0,489.0,174.0,0.0,7.0,0.0,308.0
2024,12,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",448.0,92.0,36.54,0.92,22.76,0.0,31.78,2.0,0.0,4694.0,1520.0,132.0,750.0,0.0,2292.0
2024,12,UA,United Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",99.0,14.0,7.39,0.0,0.85,0.0,5.76,0.0,0.0,751.0,483.0,0.0,20.0,0.0,248.0
2024,12,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",971.0,202.0,61.0,6.25,74.43,0.63,59.69,9.0,2.0,17074.0,4202.0,2113.0,5957.0,12.0,4790.0
2024,12,UA,United Air Lines Network,BQN,"Aguadilla, PR: Rafael Hernandez",31.0,8.0,3.36,0.0,3.42,0.0,1.22,0.0,0.0,229.0,83.0,0.0,121.0,0.0,25.0
2024,12,UA,United Air Lines Network,BTV,"Burlington, VT: Burlington International",115.0,36.0,15.25,0.0,11.55,0.0,9.19,0.0,0.0,1962.0,568.0,0.0,358.0,0.0,1036.0
2024,12,UA,United Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",80.0,22.0,5.38,0.0,3.77,0.0,12.84,0.0,0.0,1343.0,323.0,0.0,112.0,0.0,908.0
2024,12,UA,United Air Lines Network,BUR,"Burbank, CA: Bob Hope",162.0,28.0,10.5,1.0,4.52,0.0,11.99,0.0,0.0,1462.0,642.0,84.0,128.0,0.0,608.0
2024,12,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",283.0,45.0,18.3,0.85,6.47,0.0,19.38,0.0,0.0,2130.0,751.0,225.0,262.0,0.0,892.0
